id,label,available,residence_label,residence_address,residence_city,residence_postal_code,sector_label,lat,lon,area_min,area_max,rent_min,rent_max,occupation_type,adapted_pmr,high_demand,low_stock,url
10,T2,False,Moissy Cramayel - Alfred Sisley,106 rue Bajot 77550 Moissy Cramayel,Moissy Cramayel,77550,SENART_77,48.628,2.589,15.04,15.265,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/10
17,T2(Colocation),False,Champs sur Marne - Condorcet,12 Boulevard Newton 77420 CHAMPS SUR MARNE,CHAMPS SUR MARNE,77420,MARNE-LA-VALLEE_77,48.843,2.586,16.5,16.5,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/17
18,APT 1,False,XXXX RESIDENCE Jeunes Actifs MOUZAIA,58 bis rue de la Mouzaia,,,Paris,48.863,2.288,14.0,33.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/18
22,Bastille T1,False,BASTILLE,"151, avenue Ledru Rollin 75011 Paris",Paris,75011,Paris,48.855,2.378,14.6,14.6,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/22
23,T2 BIS PROV,False,Orsay-Fleming,"21, rue André Maginot 91400 ORSAY",ORSAY,91400,ORSAY,48.694,2.185,13.39,14.44,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/23
26,T2 (Colocation),False,Champs Sur Marne - Montesquieu,7 et 7bis Boulevard Copernic 77420 CHAMPS SUR MARNE,CHAMPS SUR MARNE,77420,MARNE-LA-VALLEE_77,48.842,2.586,17.5,17.5,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/26
37,Bercy T1,False,BERCY,244 rue de Bercy 75012 PARIS,PARIS,75012,Paris,48.847,2.369,13.5,26.9,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/37
52,T2 (Colocation),False,Epinay Sur Seine,"6, Avenue de la Republique 93800 EPINAY SUR SEINE",EPINAY SUR SEINE,93800,SEINE-SAINT-DENIS_93,48.952,2.318,15.15,17.025,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/52
56,Bonaparte T1bis,False,BONAPARTE,"24, rue Bonaparte 75006 PARIS",PARIS,75006,Paris,48.856,2.334,15.0,20.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/56
60,T1,False,HDB-Charlotte Perriand,"33, Avenue Gallieni 92160 - ANTONY",- ANTONY,92160,HAUTS-DE-BIEVRE,48.761,2.297,17.3,25.5,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/60
61,T 1 BIS,False,Cergy-Le Square,"9, square de l'échiquier 95800 Cergy st Christophe",Cergy st Christophe,95800,CERGY,49.048,2.027,18.3,18.3,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/61
65,T2 (Colocation),False,Fontainebleau - Raymond Fischesser,3 ter rue de Ferrare 77300 Fontainebleau,Fontainebleau,77300,FONTAINEBLEAU,48.404,2.698,15.33,19.99,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/65
69,T 1,False,Evry- Aunettes,1 Impasse de la Predecelle 91000 EVRY,EVRY,91000,EVRY,48.618,2.434,18.42,19.85,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/69
73,APT 1,False,XXXX REUILLY,"20 bis rue de reuilly , 75012 Paris",Paris,75012,Paris,48.848,2.386,18.0,19.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/73
79,Chevaleret T1,False,CHEVALERET,81 bis/ter/quater rue du Chevaleret 75013 Paris,Paris,75013,Paris,48.829,2.376,16.0,33.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/79
80,T1 C,False,Cergy-Le Square,"9, square de l'échiquier 95800 Cergy st Christophe",Cergy st Christophe,95800,CERGY,49.048,2.027,20.5,20.5,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/80
91,Choisy T1,False,CHOISY,120 avenue de Choisy 75013 Paris,Paris,75013,Paris,48.826,2.36,20.0,26.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/91
101,T1 BIS PROV,False,Cergy-Les Chateaux,QUARTIER ST SYLVERE 95014 CERGY PONTOISE CEDEX,CERGY PONTOISE CEDEX,95014,CERGY,49.031,2.076,12.42,19.31,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/101
119,T1 PROV,False,Cergy-Les Chateaux,QUARTIER ST SYLVERE 95014 CERGY PONTOISE CEDEX,CERGY PONTOISE CEDEX,95014,CERGY,49.031,2.076,17.01,24.35,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/119
137,Seyrig T1,False,DELPHINE SEYRIG,7 à 15 Rue Delphine Seyrig - 75019 PARIS,PARIS,75019,Paris,48.894,2.398,20.0,25.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/137
143,T2 (Colocation),False,Mail des Meches,1 Rue de la Porte des Champs 94000 Créteil,Créteil,94000,CRETEIL,48.788,2.45,16.94,17.03,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/143
144,T1,False,Résidence Les Carreaux,"10 bis, rue des Carreaux 62200 BOULOGNE-SUR-MER",BOULOGNE-SUR-MER,62200,Boulogne-sur-Mer,50.725,1.608,24.16,24.16,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/144
152,ALESIA T1,False,ALESIA,80 RUE DE LA TOMBE ISSOIRE 75014 PARIS,PARIS,75014,Paris,48.828,2.333,16.7,18.7,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/152
153,T2 (Colocation),False,Marcel Pagnol,"3 rue, Roger Salengro 93430 VILLETANEUSE",VILLETANEUSE,93430,SEINE-SAINT-DENIS_93,48.963,2.344,25.0,25.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/153
154,T1 PROV,False,Cergy-Les Chenes,7 rue des chênes d'or 95014 CERGY PONTOISE CEDEX,CERGY PONTOISE CEDEX,95014,CERGY,49.038,2.073,18.0,22.8,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/154
160,T1 bis,False,Résidence Les Carreaux,"10 bis, rue des Carreaux 62200 BOULOGNE-SUR-MER",BOULOGNE-SUR-MER,62200,Boulogne-sur-Mer,50.725,1.608,33.75,33.75,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/160
163,REUILLY T1,False,REUILLY,2 passage Marie Rogissart 75012 Paris,Paris,75012,Paris,48.848,2.386,18.1,18.93,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/163
167,T1 bis Coloc,False,Résidence Les Carreaux,"10 bis, rue des Carreaux 62200 BOULOGNE-SUR-MER",BOULOGNE-SUR-MER,62200,Boulogne-sur-Mer,50.725,1.608,33.75,33.75,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/167
169,INDOCHINE - T1,False,INDOCHINE,18 boulevard Indochine 75019 Paris,Paris,75019,Paris,48.884,2.397,21.0,25.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/169
173,Chambre Handicapé,False,Orsay-L Ile,"Bâtiment 227 14, rue du Docteur Collé 91440 Bures sur Yvette",Bures sur Yvette,91440,ORSAY,48.699,2.164,19.4,21.01,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/173
174,Grands Moulins T1,False,GRANDS MOULINS,"54-56, rue des Grands Moulins 75013 Paris",Paris,75013,Paris,48.828,2.376,19.0,22.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/174
177,T2 Coloc,False,Résidence Les Carreaux,"10 bis, rue des Carreaux 62200 BOULOGNE-SUR-MER",BOULOGNE-SUR-MER,62200,Boulogne-sur-Mer,50.725,1.608,48.3,48.3,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/177
179,INDOCHINE - T2,False,INDOCHINE,18 boulevard Indochine 75019 Paris,Paris,75019,Paris,48.884,2.397,13.5,49.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/179
185,Sarrailh Studio,False,JEAN SARRAILH,"39, avenue Georges Bernanos 75231 Paris Cedex 05",Paris Cedex 05,75231,Paris,48.84,2.337,14.0,28.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/185
187,T1 Bis,False,Saint Denis - Guynemer,41 rue Guynemer 93200 Saint Denis,Saint Denis,93200,SEINE-SAINT-DENIS_93,48.948,2.361,14.725,17.5,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/187
192,T2 GUY (Colocation),False,Saint Denis - Guynemer,41 rue Guynemer 93200 Saint Denis,Saint Denis,93200,SEINE-SAINT-DENIS_93,48.948,2.361,16.75,21.94,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/192
200,T 2,False,Orsay-L Ile,"Bâtiment 227 14, rue du Docteur Collé 91440 Bures sur Yvette",Bures sur Yvette,91440,ORSAY,48.699,2.164,30.26,35.1,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/200
213,T1 Bis (Colocation),False,Stains,38/42 rue du Chemin St Leger 93240 Stains,Stains,93240,SEINE-SAINT-DENIS_93,48.947,2.376,24.96,30.72,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/213
226,T1d,False,Boissy Saint Leger,4D Boulevard de la Gare 94470 Boissy Saint Leger,Boissy Saint Leger,94470,CRETEIL,48.753,2.506,17.36,18.04,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/226
238,T1,False,KREMLIN BICETRE - George Sand,4 rue Pasteur 94270 LE KREMLIN BICETRE,LE KREMLIN BICETRE,94270,CACHAN,48.815,2.361,18.0,21.49,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/238
239,T1 PMR,False,KREMLIN BICETRE - George Sand,4 rue Pasteur 94270 LE KREMLIN BICETRE,LE KREMLIN BICETRE,94270,CACHAN,48.815,2.361,18.04,22.86,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/239
240,T1e,False,Boissy Saint Leger,4D Boulevard de la Gare 94470 Boissy Saint Leger,Boissy Saint Leger,94470,CRETEIL,48.753,2.506,17.56,17.98,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/240
258,T1f,False,Boissy Saint Leger,4D Boulevard de la Gare 94470 Boissy Saint Leger,Boissy Saint Leger,94470,CRETEIL,48.753,2.506,17.64,17.64,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/258
265,Amiral Mouchez T1 PMR,False,AMIRAL MOUCHEZ,77/79 rue de l Amiral MOUCHEZ - 75013 PARIS,PARIS,75013,Paris,48.821,2.344,18.0,21.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/265
266,T2,False,Saint Denis - Eugene Pottier,12 rue Eugene Pottier 93200 Saint-Denis,Saint-Denis,93200,SEINE-SAINT-DENIS_93,48.949,2.355,14.385,15.115,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/266
275,Chambre,False,Saint Denis - Residence Internationale P8,28 rue Guynemer 93200 Saint -Denis,Saint -Denis,93200,SEINE-SAINT-DENIS_93,48.948,2.361,17.0,20.6,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/275
280,T1 PMR PROV,False,VSQ-Le Capitole,"4, place Pierre Mendes France 78990 ELANCOURT",ELANCOURT,78990,VERSAILLES -ST-QUENTIN,48.768,1.949,17.4,25.3,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/280
283,T1g,False,Boissy Saint Leger,4D Boulevard de la Gare 94470 Boissy Saint Leger,Boissy Saint Leger,94470,CRETEIL,48.753,2.506,17.35,17.92,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/283
303,T1h,False,Boissy Saint Leger,4D Boulevard de la Gare 94470 Boissy Saint Leger,Boissy Saint Leger,94470,CRETEIL,48.753,2.506,17.61,18.14,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/303
305,T2,False,Epinay Sur Seine,"6, Avenue de la Republique 93800 EPINAY SUR SEINE",EPINAY SUR SEINE,93800,SEINE-SAINT-DENIS_93,48.952,2.318,15.15,17.18,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/305
317,T1i,False,Boissy Saint Leger,4D Boulevard de la Gare 94470 Boissy Saint Leger,Boissy Saint Leger,94470,CRETEIL,48.753,2.506,21.58,22.01,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/317
321,Studio,True,Résidence Saint Louis,7 rue Saint Louis 62200 BOULOGNE-SUR-MER,BOULOGNE-SUR-MER,62200,Boulogne-sur-Mer,50.726,1.604,24.0,24.0,410.88,410.88,alone,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/321
325,T1,False,Résidence Saint Louis,7 rue Saint Louis 62200 BOULOGNE-SUR-MER,BOULOGNE-SUR-MER,62200,Boulogne-sur-Mer,50.726,1.604,29.0,29.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/325
333,T1,False,Evry-Flora Tristan,1 rue Jules Vales 91000 Evry,Evry,91000,EVRY,48.636,2.43,15.4,19.27,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/333
334,T1j,False,Boissy Saint Leger,4D Boulevard de la Gare 94470 Boissy Saint Leger,Boissy Saint Leger,94470,CRETEIL,48.753,2.506,21.31,23.15,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/334
348,T2,False,Evry-Flora Tristan,1 rue Jules Vales 91000 Evry,Evry,91000,EVRY,48.636,2.43,20.4,24.4,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/348
353,T1k,False,Boissy Saint Leger,4D Boulevard de la Gare 94470 Boissy Saint Leger,Boissy Saint Leger,94470,CRETEIL,48.753,2.506,21.27,22.91,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/353
360,Amiral Mouchez T1,False,AMIRAL MOUCHEZ,77/79 rue de l Amiral MOUCHEZ - 75013 PARIS,PARIS,75013,Paris,48.821,2.344,18.0,21.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/360
363,T2 PMR,False,Evry-Flora Tristan,1 rue Jules Vales 91000 Evry,Evry,91000,EVRY,48.636,2.43,22.1,28.3,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/363
368,Chambre,False,Cachan,62/78 rue Camille Desmoulins 94230 Cachan,Cachan,94230,CACHAN,48.791,2.332,9.0,9.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/368
374,T1 BIS PROV,False,VSQ-Guyancourt - Vauban,"1, Boulevard d Alembert 78280 - GUYANCOURT",- GUYANCOURT,78280,VERSAILLES -ST-QUENTIN,48.78,2.044,17.37,19.37,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/374
379,APT3,False,XXXX RESIDENCE REUILLY -,"20 bis rue de reuilly , 75012 Paris",Paris,75012,Paris,48.848,2.386,42.0,47.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/379
381,Citeaux T1 14,False,CITEAUX,45 boulevard Diderot - 75012 PARIS,PARIS,75012,Paris,48.847,2.38,0.0,0.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/381
388,Studette,False,Cachan,62/78 rue Camille Desmoulins 94230 Cachan,Cachan,94230,CACHAN,48.791,2.332,10.95,12.46,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/388
389,T1 PROV,False,VSQ-Guyancourt - Vauban,"1, Boulevard d Alembert 78280 - GUYANCOURT",- GUYANCOURT,78280,VERSAILLES -ST-QUENTIN,48.78,2.044,19.1,20.01,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/389
399,T2 PROV,False,VSQ-Guyancourt - Vauban,"1, Boulevard d Alembert 78280 - GUYANCOURT",- GUYANCOURT,78280,VERSAILLES -ST-QUENTIN,48.78,2.044,30.08,33.87,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/399
404,Studio,False,Cachan,62/78 rue Camille Desmoulins 94230 Cachan,Cachan,94230,CACHAN,48.791,2.332,20.79,23.71,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/404
419,Studio PMR,False,Cachan,62/78 rue Camille Desmoulins 94230 Cachan,Cachan,94230,CACHAN,48.791,2.332,20.89,22.82,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/419
443,Studio ULS,False,Cachan,62/78 rue Camille Desmoulins 94230 Cachan,Cachan,94230,CACHAN,48.791,2.332,30.23,32.12,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/443
466,T1,False,Cachan,62/78 rue Camille Desmoulins 94230 Cachan,Cachan,94230,CACHAN,48.791,2.332,17.0,17.32,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/466
483,Concordia Studio Simple,False,CONCORDIA,41 rue Tournefort 75005 PARIS,PARIS,75005,Paris,48.842,2.349,16.0,16.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/483
493,Concordia T1 Bis,False,CONCORDIA,41 rue Tournefort 75005 PARIS,PARIS,75005,Paris,48.842,2.349,26.0,26.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/493
502,Concordia T2,False,CONCORDIA,41 rue Tournefort 75005 PARIS,PARIS,75005,Paris,48.842,2.349,32.0,32.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/502
509,T1,False,HDB-Antony Jean Zay,55 avenue du Général de Gaulle 92160 ANTONY,ANTONY,92160,HAUTS-DE-BIEVRE,48.762,2.302,14.49,30.02,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/509
517,T1,False,Moissy Cramayel - Alfred Sisley,106 rue Bajot 77550 Moissy Cramayel,Moissy Cramayel,77550,SENART_77,48.628,2.589,18.43,19.52,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/517
520,CHAMBRE,False,Cergy-La Croix,Quartier Saint-Sylvère 95000 CERGY,CERGY,95000,CERGY,49.031,2.072,9.0,9.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/520
535,T 1 AB,False,Cergy-Le Square,"9, square de l'échiquier 95800 Cergy st Christophe",Cergy st Christophe,95800,CERGY,49.048,2.027,18.05,18.2,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/535
543,Girard 3 T1,False,PHILIPPE DE GIRARD 3,83B RUE PHILIPPE DE GIRARD 75018 PARIS,PARIS,75018,Paris,48.888,2.36,17.3,23.35,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/543
548,Girard 3 T2,False,PHILIPPE DE GIRARD 3,83B RUE PHILIPPE DE GIRARD 75018 PARIS,PARIS,75018,Paris,48.888,2.36,28.05,28.05,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/548
549,T1 BIS PROV,False,Cergy-Les Chenes,7 rue des chênes d'or 95014 CERGY PONTOISE CEDEX,CERGY PONTOISE CEDEX,95014,CERGY,49.038,2.073,15.81,20.44,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/549
552,Girard 3 T5,False,PHILIPPE DE GIRARD 3,83B RUE PHILIPPE DE GIRARD 75018 PARIS,PARIS,75018,Paris,48.888,2.36,76.85,76.85,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/552
554,Girard 3 T6,False,PHILIPPE DE GIRARD 3,83B RUE PHILIPPE DE GIRARD 75018 PARIS,PARIS,75018,Paris,48.888,2.36,95.65,95.65,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/554
556,Girard 3 T7,False,PHILIPPE DE GIRARD 3,83B RUE PHILIPPE DE GIRARD 75018 PARIS,PARIS,75018,Paris,48.888,2.36,113.25,114.5,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/556
